,0,1,2,3,4,5,6,7,8,9,10,11
1.80939,0.20470133,0.21534248,0.2109993,0.22255038,0.21695764,0.22312626,0.22898182,0.23321892,0.23606981,0.2401025,0.24163592,0.24689785
1.81598,0.20466894,0.21537064,0.21104008,0.2226053,0.21697095,0.22309762,0.22904755,0.23329535,0.23620655,0.24014731,0.24182287,0.24698234
1.82257,0.20441484,0.21539006,0.21089403,0.22258195,0.21687835,0.22311117,0.2290774,0.23325542,0.236313,0.24019063,0.24183416,0.24706335
1.8291600000000001,0.20428668,0.21490362,0.21068355,0.22226146,0.216549,0.22275622,0.22885436,0.23302457,0.23589095,0.23992816,0.2415807,0.24664053
1.83575,0.20376946,0.21449544,0.21031909,0.22189003,0.21623054,0.22245705,0.22848567,0.23260915,0.23561475,0.23958404,0.24125634,0.2463163
1.8423399999999999,0.20376751,0.21441552,0.21028441,0.22175843,0.2161083,0.22230504,0.22838388,0.23262656,0.23557584,0.2394626,0.2412347,0.24609734
1.84893,0.20347498,0.21440244,0.21022256,0.22174919,0.21607883,0.222326,0.22837678,0.23255499,0.23560518,0.23952298,0.2413863,0.24617378
1.85552,0.20350224,0.21426038,0.21018863,0.22158952,0.21605864,0.22224039,0.22837418,0.23254852,0.23560566,0.23944475,0.24130307,0.24601026
1.86212,0.20316432,0.21376386,0.20989273,0.22113365,0.21570641,0.22191942,0.22800347,0.23213568,0.23516278,0.23902878,0.24095814,0.24559192
1.86871,0.2028956,0.21352251,0.20963608,0.22080141,0.21543628,0.2215737,0.22763562,0.23190537,0.23504019,0.23867373,0.24079788,0.24514247
1.8753,0.20311616,0.21412092,0.21008585,0.22097327,0.21590136,0.22199857,0.22796792,0.2322563,0.23565917,0.23897937,0.24134126,0.24563877
1.8819000000000001,0.20324521,0.21466805,0.21050473,0.221249,0.2163694,0.2225533,0.22817239,0.23234893,0.23600656,0.23930086,0.24177587,0.24614657
1.88849,0.20278932,0.21395308,0.20996284,0.22018082,0.21580827,0.22196713,0.22724003,0.23150927,0.23526062,0.23837893,0.24090138,0.24505217
1.8950799999999999,0.20271677,0.21378654,0.20975915,0.21947537,0.21556425,0.22165915,0.22651508,0.23093677,0.23502073,0.23772189,0.24040973,0.24445482
1.90168,0.20271847,0.21370043,0.20952962,0.21875042,0.21542345,0.22150463,0.22580147,0.23020208,0.23460196,0.23699743,0.23989573,0.24369703
1.90827,0.20225768,0.21350324,0.20924206,0.21797334,0.2151577,0.22122806,0.22497492,0.22929485,0.23411095,0.23613952,0.23913717,0.24291614
1.9148699999999999,0.20247741,0.2134419,0.20923066,0.2175049,0.21503097,0.2212013,0.22457731,0.22902353,0.23400204,0.23569386,0.23899701,0.2423055
1.92146,0.2025671,0.21378921,0.20943236,0.21753734,0.2152972,0.22140585,0.22465976,0.22898638,0.23424721,0.2356159,0.23920389,0.24229027
1.9280599999999999,0.2025372,0.21364546,0.20933229,0.21742113,0.21515802,0.22135538,0.22456051,0.2287223,0.23415217,0.23540543,0.23915915,0.24204181
1.93465,0.2021765,0.21318975,0.20893821,0.21718048,0.21465124,0.22083044,0.22422749,0.22843611,0.23382077,0.2349301,0.23878296,0.24153143
1.94125,0.20138127,0.2122498,0.20826598,0.21641552,0.21400028,0.21991268,0.22350514,0.22774228,0.23306267,0.23413554,0.23823082,0.24053262
1.9478499999999999,0.20030889,0.2113,0.20760143,0.2154354,0.21304281,0.21898851,0.22271024,0.22699544,0.23222071,0.23331332,0.23750408,0.23970893
1.95444,0.20020801,0.21169718,0.20792763,0.21576607,0.21342458,0.21922615,0.22311065,0.22750705,0.23290776,0.23381591,0.23818173,0.24038582
1.96104,0.20179826,0.21402952,0.2100235,0.21818669,0.21587051,0.22181198,0.22568816,0.2298949,0.23563427,0.23665899,0.24108087,0.24349621
1.96764,0.20195478,0.21452944,0.21005364,0.21880448,0.21615621,0.22205168,0.2262842,0.23034114,0.23610862,0.23722447,0.24171475,0.24414743
1.97424,0.2018224,0.21412693,0.20980504,0.21887675,0.21580854,0.22182536,0.22637284,0.23025286,0.23585562,0.23704392,0.24147896,0.2438904
1.98084,0.2014726,0.21352394,0.20913064,0.21853049,0.21495894,0.22110522,0.22599009,0.22996013,0.23527876,0.23666368,0.24108753,0.24324608
1.98743,0.20046172,0.21232724,0.2084313,0.21774636,0.21399513,0.22002816,0.22517726,0.22913125,0.23424177,0.23567754,0.24011739,0.24218296
1.99403,0.1997348,0.21014856,0.20721796,0.21591388,0.21237285,0.21823941,0.22356275,0.22795981,0.23260187,0.23398674,0.23840678,0.24013399
2.00063,0.1984418,0.20851249,0.20578782,0.21400326,0.2107029,0.21633647,0.22140536,0.22609234,0.23088042,0.231906,0.2365239,0.23793294
2.00723,0.20180097,0.21392117,0.20966986,0.21845768,0.21572603,0.22142641,0.2260699,0.23017895,0.23595406,0.23669456,0.2415911,0.24344407
2.01383,0.2019026,0.21523973,0.21022145,0.21938129,0.21679768,0.22237165,0.2272582,0.23085755,0.23714188,0.23780724,0.24287759,0.2448813
2.02043,0.20137139,0.21522588,0.21022464,0.21970405,0.21679041,0.22248682,0.22748882,0.23090501,0.23717344,0.23806052,0.2431034,0.24518257
2.02703,0.20018655,0.21258643,0.20868312,0.21784547,0.21470079,0.22031307,0.22571605,0.22963476,0.23511423,0.23627505,0.24112588,0.24297372
2.03363,0.19992688,0.21205354,0.20845279,0.21760121,0.2141329,0.21974929,0.22557425,0.22964054,0.23483472,0.2361124,0.24099848,0.24268262
2.04024,0.19925943,0.21146365,0.20788997,0.21710432,0.21353015,0.2192477,0.22499293,0.2290411,0.23422256,0.23566514,0.24033251,0.24228673
2.04684,0.19886042,0.21013367,0.20708272,0.21602514,0.21254526,0.21824406,0.22412165,0.22841576,0.23332267,0.23479736,0.23932251,0.24112262
2.05344,0.19892685,0.21059504,0.2073546,0.21624897,0.21282612,0.21861647,0.2244308,0.2287834,0.23376189,0.23529254,0.23993695,0.24180555
2.06004,0.19971585,0.2118933,0.20836088,0.21751028,0.21402262,0.21980785,0.22575377,0.23005162,0.23507431,0.23667856,0.24130443,0.24329878
2.06664,0.1992869,0.21130091,0.20759118,0.2168845,0.21329343,0.21918213,0.22509354,0.22919203,0.23436219,0.23598067,0.24067415,0.2424791
2.07325,0.19965082,0.21152666,0.20769098,0.2171074,0.21338107,0.21931016,0.22542083,0.2294095,0.23462228,0.2359751,0.24093157,0.24251863
2.07985,0.1996905,0.2114916,0.20763732,0.21720502,0.21332179,0.21924204,0.2254057,0.229374,0.23452719,0.23600791,0.24085145,0.2424933
2.0864499999999997,0.19898574,0.2109802,0.20702492,0.21676947,0.21274187,0.2186949,0.22495085,0.22876948,0.23403512,0.2354065,0.24033149,0.24186821
2.09306,0.19937646,0.21113215,0.2071584,0.21699081,0.21276976,0.21885064,0.225229,0.22904928,0.2341864,0.23575148,0.24042885,0.24205069
2.0996599999999996,0.19955154,0.21088699,0.20712876,0.21689966,0.21262684,0.21868132,0.22526105,0.22909327,0.23412535,0.23575653,0.24045804,0.24190195
2.10627,0.19916841,0.21068777,0.20681812,0.21669208,0.21229342,0.21836309,0.2250435,0.22883096,0.23392488,0.23541726,0.24023557,0.24158221
2.11287,0.19876423,0.21016005,0.20627129,0.21626452,0.21177568,0.21783888,0.22466739,0.2283532,0.23338701,0.23501007,0.23976226,0.24105807
2.11948,0.19956605,0.2103766,0.20672041,0.21657892,0.21206538,0.21819435,0.22524531,0.22901222,0.23385063,0.2354889,0.24023709,0.24143247
2.12608,0.19910592,0.21005659,0.20641333,0.2163422,0.21173024,0.21797174,0.22491392,0.22844827,0.23344097,0.23508689,0.23984349,0.24105594
2.13269,0.19878079,0.2096749,0.20613828,0.21593477,0.21139969,0.21749856,0.22461988,0.22816679,0.23313293,0.23468998,0.23948081,0.24059226
2.1393,0.19926831,0.20971243,0.20633282,0.21609765,0.21142067,0.2177748,0.22483286,0.22855695,0.23330982,0.23495732,0.23968124,0.24076337
2.1459,0.1986264,0.20953405,0.20584264,0.21573928,0.21115756,0.21724808,0.22448766,0.22807388,0.23301402,0.23450178,0.23944367,0.24037115
2.1525100000000004,0.19886656,0.20960456,0.20605144,0.2158031,0.21132256,0.21742937,0.22465938,0.2281349,0.23307088,0.23466532,0.23959959,0.24056196
2.1591199999999997,0.19887522,0.2094053,0.20589289,0.21559903,0.21113858,0.21725811,0.22449346,0.22811855,0.23294432,0.23460297,0.23951302,0.2404425
2.16572,0.19872157,0.20951276,0.20591246,0.21558632,0.21106435,0.21730348,0.2244142,0.2279676,0.23298815,0.23450978,0.23955363,0.24041641
2.17233,0.19901937,0.2096275,0.20601682,0.21558882,0.2112442,0.21742436,0.22455646,0.2281093,0.23312148,0.23460992,0.2396675,0.24045421
2.17894,0.1988868,0.2095335,0.20592043,0.21538052,0.21099626,0.21719795,0.22439624,0.22800532,0.23315181,0.23446451,0.2396142,0.2402927
2.18555,0.19863825,0.20928405,0.20554262,0.21490604,0.2106287,0.2168503,0.22389688,0.22760075,0.2328254,0.23405474,0.23923782,0.23981965
2.19216,0.19888106,0.20926218,0.2056507,0.21490987,0.21075119,0.21697327,0.22396375,0.2276423,0.2328191,0.23409879,0.23930669,0.23987497
2.19877,0.19867387,0.20897236,0.2053561,0.21450135,0.21050721,0.21671018,0.22355825,0.22727999,0.23256043,0.23373,0.23894776,0.23945127
2.20538,0.19865252,0.2091259,0.20537369,0.21464694,0.21051854,0.21676697,0.2236116,0.22735569,0.23262767,0.23386657,0.2390734,0.23958969
2.2119899999999997,0.19874541,0.20897321,0.20540018,0.21434838,0.21040463,0.21675268,0.22346309,0.22733006,0.23252596,0.23370522,0.23903143,0.23940971
2.2186,0.1987351,0.20898487,0.20528695,0.21423554,0.21030135,0.2165615,0.2233614,0.22722052,0.23250298,0.23366758,0.23892447,0.23931967
2.22521,0.19874884,0.2089294,0.20525289,0.21406946,0.21026197,0.21660578,0.22324243,0.2271114,0.23251706,0.23356141,0.23888692,0.2391951
2.2318200000000004,0.19878128,0.20875959,0.20514968,0.21389478,0.21014881,0.2164104,0.22311622,0.22697945,0.23241147,0.23342016,0.23876768,0.23905604
2.2384299999999997,0.19852673,0.20846845,0.20482695,0.21341866,0.20976904,0.21590585,0.22265692,0.22662684,0.23203269,0.23295614,0.23841837,0.23861574
2.24504,0.19902682,0.20889908,0.20529303,0.21371266,0.2101983,0.21633336,0.22312398,0.22709475,0.2325893,0.23344082,0.2389861,0.2390579
2.25165,0.19867972,0.20856972,0.20501657,0.21340583,0.20991959,0.21598583,0.2227003,0.22665381,0.23227265,0.23303305,0.2385135,0.2386772
2.25827,0.19862893,0.20829225,0.20479691,0.21304005,0.20953645,0.21566074,0.22232275,0.22641702,0.23202366,0.23276977,0.23832016,0.23830622
2.2648800000000002,0.198249,0.20789033,0.20427632,0.21242939,0.20902605,0.21519604,0.22178206,0.22587854,0.2315527,0.23221007,0.23772016,0.23776187
2.2714899999999996,0.19888955,0.20863603,0.20489609,0.21289654,0.2097851,0.21595183,0.2223611,0.22645603,0.23231056,0.23286542,0.23845626,0.23860572
2.2781,0.19885843,0.20859462,0.2048471,0.2124836,0.20959315,0.21568473,0.2219397,0.2263116,0.23211046,0.23265795,0.23827448,0.23832296
2.2847199999999996,0.19921976,0.20867772,0.20509423,0.21217589,0.20975748,0.21582483,0.22172561,0.22627538,0.2322354,0.23260799,0.23827466,0.23838757
2.29133,0.19930348,0.208812,0.20509675,0.21190849,0.20988983,0.21597002,0.22161296,0.22624439,0.23241957,0.23265795,0.23829219,0.23838153
2.2979499999999997,0.19940853,0.20883515,0.2052418,0.21170212,0.20992467,0.21587515,0.22151321,0.22616641,0.23235035,0.23249212,0.23823074,0.23818684
2.30456,0.19895889,0.20840758,0.20501739,0.2112861,0.20961408,0.21529698,0.22095984,0.2258441,0.23201403,0.2321045,0.2379204,0.23765223
2.31118,0.19915691,0.2083336,0.20513102,0.21146692,0.20970571,0.21538593,0.2211501,0.22596829,0.23204775,0.23217474,0.23804772,0.2376442
2.31779,0.19855452,0.20782419,0.20451532,0.21107791,0.2091063,0.21466964,0.22066467,0.2253523,0.23158596,0.23146667,0.23762488,0.23703338
2.32441,0.19862589,0.20770718,0.20455922,0.21128021,0.20901264,0.21452048,0.22083612,0.22535276,0.23150808,0.23143889,0.23773563,0.23685364
2.33102,0.19829105,0.20747788,0.20424496,0.21114664,0.20877215,0.21419173,0.22066621,0.22500888,0.23131888,0.23102844,0.23753968,0.23647194
2.33764,0.19842277,0.20747483,0.2042009,0.21108687,0.20855638,0.21416017,0.2206676,0.22493121,0.23128003,0.23096833,0.2374762,0.2363085
2.3442600000000002,0.19844636,0.2075754,0.20429882,0.2111966,0.20870595,0.21427812,0.22062892,0.2248095,0.23143569,0.2308382,0.23751666,0.23626468
2.35087,0.19860685,0.20737712,0.20417342,0.21075968,0.20853533,0.21393298,0.22028223,0.2245803,0.23117262,0.23041585,0.237378,0.23563136
2.35749,0.19826087,0.20720495,0.20392361,0.21045493,0.20823404,0.21369456,0.21983284,0.22402146,0.23089477,0.22987622,0.23695949,0.23519516
2.36411,0.1982432,0.20713682,0.20382625,0.21017069,0.20812859,0.21353504,0.21955293,0.22370228,0.23078868,0.22959062,0.23675485,0.2348453
2.37072,0.198669,0.20721786,0.204025,0.21014115,0.20830719,0.21363226,0.21958578,0.22383389,0.23088679,0.22953267,0.23680934,0.23464252
2.3773400000000002,0.19800758,0.20685862,0.20356357,0.20959015,0.20769729,0.21311936,0.21883059,0.22300278,0.23028006,0.22873974,0.23617631,0.23395436
2.38396,0.19764575,0.20623143,0.20298895,0.20878673,0.20703994,0.21246858,0.21792716,0.22220069,0.22948954,0.22790523,0.2353414,0.23304035
2.39058,0.19731557,0.20609578,0.20269682,0.20850152,0.20676734,0.21222322,0.21764821,0.22187217,0.22934872,0.22757925,0.23510672,0.23272385
2.3971999999999998,0.19780946,0.20629431,0.20298085,0.20881431,0.20713945,0.2124624,0.21791182,0.22220898,0.22962242,0.2277921,0.23540045,0.23286031
2.40382,0.19812763,0.20658267,0.2032369,0.20911334,0.20729299,0.21267821,0.21816172,0.22249646,0.22992927,0.22808349,0.23577414,0.23311195
2.41044,0.1985586,0.2070356,0.20372152,0.20966013,0.20774469,0.21306908,0.21866094,0.22297192,0.23047404,0.22851838,0.236351,0.23364249
2.4170599999999998,0.19879724,0.20719995,0.2039912,0.21001823,0.20800285,0.21333706,0.2188951,0.22326316,0.23065594,0.22883466,0.23663403,0.23390445
2.42368,0.19837809,0.20681302,0.20366277,0.20971695,0.20753263,0.21288353,0.21853398,0.22290374,0.23031366,0.22835009,0.2362058,0.23340575
2.4303000000000003,0.19855419,0.2068246,0.20371352,0.209791,0.2076183,0.21287113,0.21846172,0.22293608,0.23038222,0.22844198,0.23638141,0.23348372
2.43692,0.19852778,0.20679478,0.2037268,0.2099163,0.20757018,0.21286911,0.21853665,0.22297856,0.23047593,0.22848254,0.23643918,0.23354934
2.44354,0.19875826,0.2069362,0.20387062,0.21013193,0.20780341,0.21302901,0.21865273,0.22322115,0.23065871,0.22867922,0.23669986,0.23369479
2.45017,0.19884339,0.20688275,0.20408046,0.21019031,0.2078856,0.212935,0.21867485,0.2233099,0.23075646,0.22874656,0.23672545,0.23375964
2.45679,0.19830495,0.206531,0.2035707,0.2096343,0.20744704,0.21244925,0.21813023,0.22289264,0.23038091,0.2282614,0.23633087,0.23325014
2.4634099999999997,0.19847243,0.20648108,0.20376094,0.20962986,0.20761918,0.21245374,0.21810184,0.22301082,0.23035662,0.22825223,0.23639567,0.23321384
2.4700300000000004,0.19794609,0.20605527,0.20350026,0.20921668,0.20726846,0.21200559,0.2175611,0.22251014,0.23006508,0.22770336,0.23609632,0.23275362
2.47666,0.19737878,0.20523812,0.20285314,0.20849523,0.20657511,0.21129264,0.21679199,0.22178271,0.2291787,0.2270395,0.23528588,0.2319165
2.48328,0.19676721,0.20474133,0.20235902,0.2079725,0.20619723,0.21072875,0.2160542,0.22117257,0.22862801,0.22636572,0.23469579,0.23123996
2.4899,0.1971831,0.20514128,0.20278975,0.20848666,0.20653763,0.21107745,0.21654864,0.22169608,0.2292288,0.22689532,0.23521422,0.23185655
2.4965300000000004,0.19770268,0.20556392,0.20324913,0.20886493,0.2069761,0.21152776,0.21697167,0.2223017,0.22985101,0.22749557,0.23580196,0.23236696
2.50312,0.19709551,0.20501935,0.2027573,0.20843212,0.20631494,0.21086583,0.21639735,0.22173905,0.22925863,0.22684842,0.23524368,0.2317909
2.5097199999999997,0.19707757,0.20482491,0.20264462,0.20839581,0.20619549,0.21071185,0.216228,0.22172825,0.2291051,0.22680694,0.23525195,0.2316357
2.5163200000000003,0.19649261,0.20421687,0.2021364,0.20783988,0.20560268,0.21002233,0.21563752,0.22121966,0.2286735,0.22619121,0.23461199,0.23098455
2.52292,0.1959791,0.20354407,0.20157224,0.20733558,0.20500498,0.20933144,0.21489735,0.22063933,0.22790785,0.22551432,0.23388408,0.2303434
2.52951,0.19563837,0.20324156,0.20140378,0.20711423,0.2048003,0.2089477,0.2146349,0.22037828,0.22765945,0.22529413,0.23383775,0.23009856
2.5361100000000003,0.19511054,0.20277844,0.20103551,0.20681664,0.20441905,0.20852424,0.21420524,0.22007704,0.22731033,0.22490759,0.23342374,0.22954689
2.54271,0.19465458,0.20229383,0.20073451,0.20649226,0.20414528,0.20801564,0.2137743,0.21972178,0.22698078,0.224533,0.23308368,0.22915035
2.5493099999999997,0.19388512,0.2014424,0.20021014,0.2057618,0.20361899,0.20732257,0.21299568,0.2190145,0.22619303,0.22371516,0.23233208,0.22835912
2.55591,0.19305652,0.20034248,0.19927734,0.2048273,0.20266138,0.20613906,0.21186677,0.2181989,0.22536491,0.22277023,0.23143259,0.227304
2.56251,0.19286573,0.2000763,0.19917355,0.20480645,0.20268361,0.20601846,0.21168217,0.21817264,0.22517776,0.22273645,0.23130989,0.22719158
2.5691100000000002,0.19190817,0.19925265,0.19854148,0.2041459,0.20206536,0.20520729,0.21099405,0.21743806,0.22451249,0.22197787,0.23062818,0.2265128
2.57571,0.19159545,0.19869813,0.19825903,0.20383179,0.2017388,0.20469978,0.21057317,0.21738036,0.22427106,0.22182962,0.23038733,0.22624888
2.58231,0.19126499,0.19821896,0.19801006,0.20373808,0.20140617,0.20439684,0.21035314,0.2172857,0.22405536,0.22165406,0.23027235,0.22601451
2.58891,0.19058703,0.1975982,0.19731312,0.20327298,0.20060423,0.20371707,0.20981465,0.21686183,0.22358583,0.22122638,0.22974259,0.22559266
2.5955100000000004,0.1901097,0.1972195,0.19687167,0.20308661,0.20026293,0.20339322,0.20948578,0.21637899,0.22300106,0.22098394,0.22925727,0.2255337
